Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
8792.0,16424-1,16424,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,3341,CADERNETA CICEROS CLÁSSICA SEM PAUTA 9X13 VERDE OLIVA,"100,00",28/03/2025,2025-13,3,2025,3-2025,Brochura,100
8793.0,16650-1,16650,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8621,CADERNETA CICEROS CLASSICA SEM PAUTA 9X13 ROSA PASTEL,"100,00",28/03/2025,2025-13,3,2025,3-2025,Brochura,100
8794.0,17043-1,17043,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"500,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,500
8795.0,17026-1,17026,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,8735,PLANNER PERMANENTE WIRE-O MOCHA PISTACHE SEMANAL NOTAS A5 CURTO,"300,00",02/04/2025,2025-14,4,2025,4-2025,Wire-o sem fita,360
8796.0,16984-1,16984,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6861,CADERNETA CICEROS ASTRAL SEM PAUTA 14X21 MARÉ OFF WHITE,"200,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,200
8797.0,16651-2,16651,2,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,8638,CADERNETA CICEROS CLASSICA SEM PAUTA 9X13 AZUL PASTEL,"100,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,100
8798.0,16723-1,16723,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,5567,CADERNO ORGANIZADOR BOSSA NOVA PAUTADO A5 BOEMIA,"200,00",28/04/2025,2025-18,4,2025,4-2025,Caderno organizador,400
8799.0,17008-1,17008,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,7066,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÓLEN PAUTADO & PONTADO A5 AROMAS OFF WHITE,"300,00",02/04/2025,2025-14,4,2025,4-2025,Argolados,450
8800.0,16327-2,16327,2,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,3976,PLANNER PERMANENTE WIRE-O MELISSA SEMANAL NOTAS A5 FAVO DE ABELHAS,"450,00",03/04/2025,2025-14,4,2025,4-2025,Wire-o sem fita,540
8801.0,17018-1,17018,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,2568,CADERNO KRAFT ORIGINAL SEM PAUTA 20X20 KRAFT,"250,00",04/04/2025,2025-14,4,2025,4-2025,Linha Kraft(Produtos em papelão),150
8802.0,14869-2,14869,2,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,4671,CICEROS COLECAO RIO PAUTADO 9X13 PAO DE ACUCAR,"100,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,100
8803.0,17038-1,17038,1,EQ-3,RENATA,SITE,ENTREGA TOTAL,2924,BLOCO WIRE-O ASTRAL PAUTADO 12X20 CARTAS DO ZODÍACO BRANCO,"150,00",02/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,150
8804.0,17039-1,17039,1,EQ-3,RENATA,SITE,ENTREGA TOTAL,4300,BLOCO WIRE-O PÁSSAROS PAUTADO 12X20 FLORESTA TROPICAL PRETO,"150,00",02/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,150
8805.0,17005-1,17005,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8698,CADERNO CRIATIVO ARGOLADO MOCHA PISTACHE PAUTADO 17X24 CURTO,"300,00",04/04/2025,2025-14,4,2025,4-2025,Argolados,450
8806.0,16145-1,16145,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7028,CADERNO CRIATIVO ARGOLADO OFFICE DUO ATELIÊ PAUTADO & PONTADO A5 PRETO,"98,00",03/04/2025,2025-14,4,2025,4-2025,Argolados,147
8807.0,17015-1,17015,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8667,CADERNETA CICEROS MOCHA PISTACHE SEM PAUTA 9X13 CHOCOLATE,"300,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,300
8808.0,16897-1,16897,1,EQ-4,ROSE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"300,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,300
8809.0,17004-1,17004,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,8650,BLOCO WIRE-O MOCHA PISTACHE PAUTADO 12X20 CHOCOLATE,"300,00",02/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,300
8810.0,17009-1,17009,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,8704,CADERNO CRIATIVO ARGOLADO OFFICE DUO MOCHA PISTACHE PAUTADO & PONTADO A5 LUNGO,"300,00",04/04/2025,2025-14,4,2025,4-2025,Argolados,450
8811.0,14866-2,14866,2,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,4688,CICEROS COLECAO RIO PAUTADA 9X13 LAPA,"100,00",04/04/2025,2025-14,4,2025,4-2025,Brochura,100
8812.0,14868-2,14868,2,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7455,PLANNER PERMANENTE WIRE-O ATELIÊ FINANCEIRO A5 ROSA,"100,00",04/04/2025,2025-14,4,2025,4-2025,Wire-o com fita,200
8813.0,16463-1,16463,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7455,PLANNER PERMANENTE WIRE-O ATELIÊ FINANCEIRO A5 ROSA,"150,00",04/04/2025,2025-14,4,2025,4-2025,Wire-o com fita,300
8814.0,17011-1,17011,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,8711,CADERNO ORGANIZADOR MOCHA PISTACHE PAUTADO & PONTADO 17X24 CHOCOLATE,"300,00",17/04/2025,2025-16,4,2025,4-2025,Caderno organizador,600
8815.0,16925-1,16925,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,7158,CADERNO ESPIRAL BOSSA NOVA PAUTADO 17X24 PONTOS OFF WHITE 80 FLS,"201,00",02/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,201
8816.0,17016-1,17016,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,8674,CADERNETA CICEROS MOCHA PISTACHE PAUTADO 14X21 LUNGO,"300,00",02/04/2025,2025-14,4,2025,4-2025,Brochura,300
8817.0,16768-1,16768,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,2537,CADERNETA KRAFT ORIGINAL SEM PAUTA 9X13 KRAFT,"500,00",04/04/2025,2025-14,4,2025,4-2025,Linha Kraft(Produtos em papelão),300
8818.0,15215-1,15215,1,EQ-6,CAIO,SITE,ENTREGA TOTAL,3396,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 PRETA,"300,00",04/04/2025,2025-14,4,2025,4-2025,Argolados,450
8819.0,17007-1,17007,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,7035,CADERNO CRIATIVO ARGOLADO OFFICE DUO KRAFT PAUTADO & PONTADO A5 FLORES MINI,"150,00",04/04/2025,2025-14,4,2025,4-2025,Argolados,225
8820.0,17017-1,17017,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,8681,CADERNETA CICEROS MOCHA PISTACHE SEM PAUTA 14X21 LEITE,"300,00",04/04/2025,2025-14,4,2025,4-2025,Brochura,300
8821.0,16977-1,16977,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,3334,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERDE OLIVA,"250,00",03/04/2025,2025-14,4,2025,4-2025,Brochura,250
8822.0,16178-1,16178,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,7172,CADERNO ORGANIZADOR ASTRAL PAUTADO & PONTADO A5 MARÉ OFF WHITE,"125,00",28/04/2025,2025-18,4,2025,4-2025,Caderno organizador,250
8823.0,17013-1,17013,1,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,8728,CADERNO ORGANIZADOR MOCHA PISTACHE PAUTADO & PONTADO A5 LEITE,"300,00",01/04/2025,2025-14,4,2025,4-2025,Caderno organizador,600
8824.0,16594-1,16594,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,6719,CADERNETA CICEROS CLÁSSICA PASTEL PONTADO 14X21 ROSA,"200,00",02/04/2025,2025-14,4,2025,4-2025,Brochura,200
8825.0,16948-1,16948,1,EQ-TODOS,TODOS,ATACADO,ENTREGA TOTAL,1919,CADERNETA CICEROS CLASSICA PAUTADO 14X21 AZUL MARINHO/AMARELO,"200,00",02/04/2025,2025-14,4,2025,4-2025,Brochura,200
8826.0,15878-1,15878,1,EQ-2,LAURA,SITE,ENTREGA TOTAL,1858,CADERNETA CICEROS CLASSICA S PAUTA 14X21 VERMELHO/VERMELHO,"50,00",01/04/2025,2025-14,4,2025,4-2025,Brochura,50
8827.0,17041-1,17041,1,EQ-7,SUELLEN,SITE,ENTREGA TOTAL,2818,CADERNO ESPIRAL ASTRAL PAUTADO 17X24 CARTAS DO ZODÍACO BRANCO,"135,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,135
8828.0,16553-1,16553,1,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,1873,CADERNO ESPIRAL MELISSA PAUTADO 17X24 COLMEIA,"200,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,200
8829.0,16992-1,16992,1,EQ-8,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"135,00",03/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),81
8830.0,17002-1,17002,1,EQ-8,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"80,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),48
8831.0,17002-2,17002,2,EQ-8,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"90,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),54
8832.0,17002-3,17002,3,EQ-8,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"100,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),60
8833.0,17002-4,17002,4,EQ-8,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"80,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),48
8834.0,16764-1,16764,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,257,CADERNETA REVISTA BÁSICA SEM PAUTA KIT 3 UNIDADES 14x21 KFT,"300,00",04/04/2025,2025-14,4,2025,4-2025,Kit de revistas,450
8835.0,16469-1,16469,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6922,CADERNETA MEU PEQUENO CICEROS ATELIÊ PAUTADO 14X21 PRETO,"150,00",07/04/2025,2025-15,4,2025,4-2025,Revistas(Individuais),90
8836.0,16485-1,16485,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6939,CADERNETA MEU PEQUENO CICEROS ATELIÊ SEM PAUTA 14X21 OFF WHITE,"154,00",03/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),"92,4"
8837.0,16720-1,16720,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6946,CADERNETA MEU PEQUENO CICEROS PÓLEN PAUTADO 14X21 AROMAS AZUL,"200,00",07/04/2025,2025-15,4,2025,4-2025,Revistas(Individuais),120
8838.0,16721-1,16721,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6953,CADERNETA MEU PEQUENO CICEROS PÓLEN PONTADO 14X21 AROMAS AMARELO,"105,00",03/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),63
8839.0,16717-1,16717,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3075,CADERNETA MEU PEQUENO CICEROS ASTRAL PAUTADO 14X21 ESCORPIÃO,"100,00",07/04/2025,2025-15,4,2025,4-2025,Revistas(Individuais),60
8840.0,16468-1,16468,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3013,CADERNETA MEU PEQUENO CICEROS ASTRAL PAUTADO 14X21 TOURO,"103,00",02/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),"61,8"
8841.0,16716-1,16716,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3051,CADERNETA MEU PEQUENO CICEROS ASTRAL PONTADO 14X21 VIRGEM,"102,00",02/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),"61,2"
8842.0,15016-2,15016,2,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3006,CADERNETA MEU PEQUENO CICEROS ASTRAL SEM PAUTA 14X21 ARIÉS,"100,00",02/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),60
8843.0,16741-1,16741,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3037,CADERNETA MEU PEQUENO CICEROS ASTRAL SEM PAUTA 14X21 CÂNCER,"100,00",02/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),60
8844.0,16744-1,16744,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3099,CADERNETA MEU PEQUENO CICEROS ASTRAL SEM PAUTA 14X21 CAPRICÓRNIO,"100,00",02/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),60
8845.0,16743-1,16743,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3068,CADERNETA MEU PEQUENO CICEROS ASTRAL SEM PAUTA 14X21 LIBRA,"100,00",02/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),60
8846.0,16763-1,16763,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,8308,CADERNETA NOTAS MIX LITORAL MIOLOS DIFERENTES KIT 4 UNIDADES 14X21 REVOADA,"130,00",11/04/2025,2025-15,4,2025,4-2025,Kit de revistas,195
8847.0,17021-1,17021,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,7198,PLANNER PERMANENTE REVISTA PLANEJAMENTO CLASSICA MENSAL 19X25 PRETA,"300,00",07/04/2025,2025-15,4,2025,4-2025,Revistas(Individuais),180
8848.0,17022-1,17022,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,1132,PLANNER PERMANENTE REVISTA PLANEJAMENTO CLÁSSICA MENSAL19X25 CARAMELO / CAFÉ,"300,00",07/04/2025,2025-15,4,2025,4-2025,Revistas(Individuais),180
8849.0,17023-1,17023,1,EQ-8,CASSIA,SITE,ENTREGA TOTAL,8149,PLANNER PERMANENTE REVISTA PLANEJAMENTO MINERAIS MENSAL 19X25 MARMORE BRANCO,"150,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),90
8850.0,17024-1,17024,1,EQ-8,CASSIA,SITE,ENTREGA TOTAL,3792,PLANNER PERMANENTE REVISTA PLANEJAMENTO JÓIA NATURAL MENSAL 19X25 INSECTA DIA,"149,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),"89,4"
8851.0,17025-1,17025,1,EQ-8,CASSIA,SITE,ENTREGA TOTAL,4461,PLANNER PERMANENTE REVISTA PLANEJAMENTO PÁSSAROS MENSAL 19X25 FLORESTA TROPICAL PRETO,"101,00",04/04/2025,2025-14,4,2025,4-2025,Revistas(Individuais),"60,6"
8852.0,17019-1,17019,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,2605,CADERNETA KRAFT SEM PAUTA 14X21,"250,00",01/04/2025,2025-14,4,2025,4-2025,Linha Kraft(Produtos em papelão),150
8853.0,17020-1,17020,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,2520,BLOCO KRAFT ORIGINAL SEM PAUTA 9X13 KRAFT,"500,00",01/04/2025,2025-14,4,2025,4-2025,Linha Kraft(Produtos em papelão),300
8854.0,16734-1,16734,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,7165,CADERNO ORGANIZADOR ASTRAL PAUTADO & PONTADO 17X24 ECLIPSE PRETO,"150,00",28/04/2025,2025-18,4,2025,4-2025,Caderno organizador,300
8855.0,17010-1,17010,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,3594,CADERNO ORGANIZADOR DUO JÓIA NATURAL PAUTADO & PONTADO 17X24 INSECTA DIA,"150,00",28/04/2025,2025-18,4,2025,4-2025,Caderno organizador,300
8856.0,15773-1,15773,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,7813,LIVRO ÁLBUM ARGOLADODO BEBÊ 18X24 CICERO® & FÁBULA,"150,00",01/04/2025,2025-14,4,2025,4-2025,Argolados,225
8857.0,15828-1,15828,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,7387,PLANNER PERMANENTE CICEROS CADERNETA KRAFT 14X21 FLORES MINI,"100,00",01/04/2025,2025-14,4,2025,4-2025,Brochura,100
8858.0,17027-1,17027,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,7462,PLANNER PERMANENTE WIRE-O ATELIÊ SEMANAL NOTAS A5 OFF WHITE,"200,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o sem fita,240
8859.0,16904-1,16904,1,EQ-10,FLAVIA,ATACADO,ENTREGA TOTAL,6700,BLOCO WIRE-O ASTRAL PAUTADO 12X20 ECLIPSE PRETO,"300,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,300
8860.0,16319-1,16319,1,EQ-10,FLAVIA,ATACADO,ENTREGA TOTAL,6717,BLOCO WIRE-O ATELIÊ PAUTADO 12X20 OFF WHITE,"150,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,150
8861.0,16906-1,16906,1,EQ-10,FLAVIA,ATACADO,ENTREGA TOTAL,6724,BLOCO WIRE-O MELISSA PAUTADO 12X20 CASINHA DAS ABELHAS,"250,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,250
8862.0,17035-1,17035,1,EQ-10,FLAVIA,SITE,ENTREGA TOTAL,4096,BLOCO WIRE-O MELISSA PAUTADO 12X20 ONÇA,"175,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,175
8863.0,16909-1,16909,1,EQ-10,FLAVIA,ATACADO,ENTREGA TOTAL,6748,BLOCO WIRE-O PÓLEN PAUTADO 12X20 AROMAS AZUL,"290,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,290
8864.0,17036-1,17036,1,EQ-10,FLAVIA,ATACADO,ENTREGA TOTAL,5383,BLOCO WIRE-O TRAMA PAUTADO 12X20 TEIA,"100,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,100
8865.0,17037-1,17037,1,EQ-10,FLAVIA,SITE,ENTREGA TOTAL,2283,BLOCO WIRE-O PASTEL BLOCK PAUTADO 12X20 SPORT,"150,00",01/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,150
8866.0,17033-1,17033,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,8759,"PLANNER PERMANENTE OFFICE CLÁSSICA SEMANAL 30X11,5 VERDE OLIVA","300,00",04/04/2025,2025-14,4,2025,4-2025,Wire-o Simples,300
8867.0,16626-1,16626,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,8421,CADERNETA CICEROS LAGOA PAUTADO 14X21 PEDALINHO,"270,00",04/04/2025,2025-14,4,2025,4-2025,Brochura,270
8868.0,16924-1,16924,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7141,CADERNO ESPIRAL PÓLEN PAUTADO 17X24 AROMAS AZUL 80 FLS,"300,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,300
8869.0,16912-1,16912,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7646,CADERNO ESPIRAL MELISSA PAUTADO 20X28 CASA DAS ABELHAS ROSÊ 80 FLS,"250,00",07/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,250
8870.0,16330-1,16330,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,609,CADERNO CRIATIVO ARGOLADO MELISSA PAUTADO 17X24 CAMINHO DAS ABELHAS,"500,00",10/04/2025,2025-15,4,2025,4-2025,Argolados,750
8871.0,16654-1,16654,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,1552,CADERNO CRIATIVO ARGOLADO PASTEL PAUTADO 17X24 AZUL,"150,00",08/04/2025,2025-15,4,2025,4-2025,Argolados,225
8872.0,17113-1,17113,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,00",08/04/2025,2025-15,4,2025,4-2025,Brochura,50
8873.0,17113-2,17113,2,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,00",08/04/2025,2025-15,4,2025,4-2025,Brochura,50
8874.0,17086-1,17086,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,00",08/04/2025,2025-15,4,2025,4-2025,Brochura,50
8875.0,17081-1,17081,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,00",08/04/2025,2025-15,4,2025,4-2025,Brochura,100
8876.0,16915-1,16915,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,7677,CADERNO ESPIRAL ASTRAL PAUTADO 20X28 ECLIPSE PRETO 160 FLS,"250,00",07/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,250
8877.0,16541-1,16541,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,8407,BLOCO WIRE-O LAGOA PAUTADO 12X20 CISNE FLORAL VERDE,"170,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,170
8878.0,16539-1,16539,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,8254,BLOCO WIRE-O LITORAL PAUTADO 12X20 REVOADA AZUL,"470,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,470
8879.0,17060-1,17060,1,EQ-2,LAURA,ATACADO,ENTREGA TOTAL,2405,PLANNER PERMANENTE WIRE-O CLÁSSICA FINANCEIRO A5 CARAMELO,"150,00",11/04/2025,2025-15,4,2025,4-2025,Wire-o com fita,300
8880.0,16042-1,16042,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7707,CADERNO ESPIRAL MELISSA PAUTADO 20X28 CASA DAS ABELHAS LILÁS 160 FLS,"250,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,250
8881.0,16044-1,16044,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7721,CADERNO ESPIRAL BOSSA NOVA PAUTADO 20X28 PONTOS AZUL 160 FLS,"175,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,175
8882.0,16929-1,16929,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7578,CADERNO ESPIRAL MELISSA PAUTADO 17X24 CAMINHO DAS ABELHAS 160 FLS,"150,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,150
8883.0,16663-1,16663,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8452,CADERNO CRIATIVO ARGOLADO LAGOA PAUTADO 17X24 CISNE FLORAL VERDE,"120,00",10/04/2025,2025-15,4,2025,4-2025,Argolados,180
8884.0,16673-1,16673,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8322,CADERNO CRIATIVO ARGOLADO OFFICE DUO LITORAL PAUTADO & PONTADO A5 MAR,"200,00",10/04/2025,2025-15,4,2025,4-2025,Argolados,300
8885.0,16644-1,16644,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8438,CADERNETA CICEROS LAGOA SEM PAUTA 14X21 PASSEIO DOS CISNES,"200,00",11/04/2025,2025-15,4,2025,4-2025,Brochura,200
8887.0,16661-1,16661,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,8315,CADERNO CRIATIVO ARGOLADO LITORAL PAUTADO 17X24 REVOADA OFF WHITE,"250,00",08/04/2025,2025-15,4,2025,4-2025,Argolados,375
8888.0,16362-1,16362,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7592,CADERNO ESPIRAL PÓLEN PAUTADO 17X24 AROMAS AZUL 160 FLS,"150,00",08/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,150
8889.0,16910-1,16910,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7615,CADERNO ESPIRAL ASTRAL PAUTADO 20X28 MARÉ OFF WHITE 80 FLS,"300,00",09/04/2025,2025-15,4,2025,4-2025,Wire-o Simples,300
8890.0,17049-1,17049,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,495,PLANNER PERMANENTE WIRE-O PASTEL SEMANAL A5 ROSA,"200,00",10/04/2025,2025-15,4,2025,4-2025,Wire-o sem fita,240
8891.0,16697-1,16697,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,2399,PLANNER PERMANENTE WIRE-O CLÁSSICA FINANCEIRO A5 PRETO,"200,00",09/04/2025,2025-15,4,2025,4-2025,Wire-o com fita,400
8892.0,17028-1,17028,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,7493,PLANNER PERMANENTE WIRE-O CLÁSSICA SEMANAL NOTAS A5 VERMELHO QUENTE,"200,00",09/04/2025,2025-15,4,2025,4-2025,Wire-o sem fita,240
8893.0,16951-1,16951,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,5505,CADERNETA CICEROS BOSSA NOVA PAUTADO 14X21 BOEMIA,"275,00",10/04/2025,2025-15,4,2025,4-2025,Brochura,275
8894.0,16947-1,16947,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,1544,CADERNETA CICEROS CLASSICA PAUTADO 14X21 PRETO/VERMELHO,"200,00",10/04/2025,2025-15,4,2025,4-2025,Brochura,200
8895.0,15834-1,15834,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,4126,CADERNETA CICEROS MELISSA MIOLO TRI 14X21 ONÇA,"100,00",11/04/2025,2025-15,4,2025,4-2025,Brochura,100
8896.0,16944-1,16944,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,6847,CADERNETA CICEROS BOSSA NOVA MIOLO TRI 14X21 PONTOS OFF WHITE,"200,00",11/04/2025,2025-15,4,2025,4-2025,Brochura,200
8897.0,17029-1,17029,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,501,PLANNER PERMANENTE WIRE-O PASTEL SEMANAL A5 AZUL,"200,00",09/04/2025,2025-15,4,2025,4-2025,Wire-o sem fita,240
8898.0,16699-1,16699,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,4119,PLANNER PERMANENTE WIRE-O MELISSA FINANCEIRO FAVO DE ABELHAS,"300,00",09/04/2025,2025-15,4,2025,4-2025,Wire-o com fita,600
8899.0,16962-1,16962,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,8842,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 CAFÉ,"250,00",11/04/2025,2025-15,4,2025,4-2025,Brochura,250
8900.0,16979-1,16979,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,3440,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERMELHO QUENTE,"200,00",11/04/2025,2025-15,4,2025,4-2025,Brochura,200
8901.0,17076-1,17076,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,7226,CADERNO ORGANIZADOR MELISSA PAUTADO & PONTADO A5 CASA DAS ABELHAS LILÁS,"200,00",28/04/2025,2025-18,4,2025,4-2025,Caderno organizador,400
